id,name,code,district_id
7149,หนองแหย่ง,50210,1285
7150,หนองโบสถ์,31110,1050
7151,หนองโพธิ์,72240,1643
7152,หนองโพธิ์,48130,1109
7153,หนองโพธิ์,44170,1213
7154,หนองไข่นก,34140,1622
7155,หน้าเมือง,25000,1796
7156,หน้าเมือง,84140,1473
7157,หน้าเมือง,24000,1794
7158,หน้าเมือง,70000,1739
7159,หมอกจำแป่,58000,1799
7160,หมากเขียบ,33000,1759
7161,หลวงเหนือ,52110,884
7162,หลักเมือง,46130,1169
7163,หว้านใหญ่,49150,1565
7164,หอรัตนไชย,13000,1788
7165,หาดทรายรี,86000,1657
7166,หาดท่าเสา,17000,1710
7167,หาดพันไกร,86000,1657
7168,หาดสองแคว,53140,906
7169,หาดเสี้ยว,64130,1700
7170,หิรัญรูจี,10600,1046
7171,ห้วยขมิ้น,18140,1130
7172,ห้วยขมิ้น,72180,1372
7173,ห้วยขะยูง,34190,1631
7174,ห้วยจรเข้,73000,1711
7175,ห้วยตามอญ,33140,1256
7176,ห้วยปูลิง,58000,1799
7177,ห้วยพิชัย,42150,961
7178,ห้วยสำราญ,31160,1000
7179,ห้วยสำราญ,33140,1175
7180,ห้วยหม้าย,54120,896
7181,ห้วยเกิ้ง,41110,1356
7182,ห้วยเขย่ง,71180,1516
7183,ห้วยเหนือ,33140,1175
7184,ห้วยเฮี้ย,65120,1047
7185,ห้วยโพธิ์,46000,1773
7186,อาจสามารถ,48000,1712
7187,อาจสามารถ,45160,1566
7188,อุดมธัญญา,60190,1032
7189,อุทัยเก่า,61110,1298
7190,อุทัยใหม่,61000,1781
7191,อุใดเจริญ,91130,1361
7192,อุ่มเหม้า,48110,1209
7193,อ่ายนาไลย,55110,1331
7194,อ้อมเกร็ด,11120,1413
7195,เกรียงไกร,60000,1775
7196,เกวียนหัก,22110,900
7197,เกาะขันธ์,80180,941
7198,เกาะคอเขา,82110,1514
7199,เกาะตะเภา,63120,1235
7200,เกาะนางคำ,93120,1412
7201,เกาะพะงัน,84280,1568
7202,เกาะมะนาว,36160,1727
7203,เกาะสะบ้า,90150,925
7204,เกาะสำโรง,71000,1772
7205,เกาะเกร็ด,11120,1413
7206,เกาะเปริด,22120,1590
7207,เกาะเปียะ,92140,1546
7208,เกาะเรียน,13000,1788
7209,เกาะโพธิ์,26130,1083
7210,เก่าย่าดี,36150,1492
7211,เขากระปุก,76130,1043
7212,เขาขี้ฝอย,61120,1035
7213,เขาคันทรง,20110,1278
7214,เขาฉกรรจ์,27000,1571
7215,เขาชะงุ้ม,70120,1349
7216,เขาท่าพระ,17000,1710
7217,เขาบายศรี,22120,1207
7218,เขาพระงาม,13240,1717
7219,เขาพระทอง,80180,941
7220,เขาพระนอน,46120,1263
7221,เขาพระบาท,80190,1575
7222,เขาพังไกร,80170,1132
7223,เขาสมอคอน,15150,1203
7224,เขาสามยอด,13240,1717
7225,เขาสามสิบ,27000,1571
7226,เขาไชยราช,86160,960
7227,เขื่อนผาก,50190,966
7228,เจดีย์ชัย,55120,886
7229,เจดีย์หัก,70000,1739
7230,เจริญธรรม,18150,1439
7231,เจ้าเสด็จ,13110,929
7232,เจ๊ะบิลัง,91000,1583
7233,เชียงกลาง,55160,1572
7234,เชียงขวัญ,45000,1573
7235,เชียงม่วน,56160,1574
7236,เชียงหวาง,41150,928
7237,เชียงเงิน,63000,1483
7238,เชียงเพ็ง,35150,1251
7239,เชียงเพ็ง,41250,1002
7240,เชียงใหม่,45230,1500
7241,เชียรใหญ่,80190,1575
7242,เด่นเหล็ก,53110,1056
7243,เทพารักษ์,10270,1801
7244,เที่ยงแท้,17140,1446
7245,เนินกว้าว,60170,1347
7246,เนินมะกอก,66120,1525
7247,เนินมะกอก,60130,1538
7248,เนินสว่าง,66190,1800
7249,เนินเพิ่ม,65120,1047
7250,เปียงหลวง,50350,1490
7251,เปือยน้อย,40340,1578
7252,เปือยใหญ่,40110,1348
7253,เมืองก๋าย,50150,1153
7254,เมืองทุ่ง,45130,1639
7255,เมืองน้อย,45170,1384
7256,เมืองน้อย,33130,1599
7257,เมืองฝ้าย,31240,1459
7258,เมืองพะไล,30120,1060
7259,เมืองสรวง,45220,1584
7260,เมืองหงส์,45180,1767
7261,เมืองหลวง,33210,1645
7262,เมืองเก่า,18160,1142
7263,เมืองเก่า,40000,1734
7264,เมืองเก่า,25110,1674
7265,เมืองเก่า,64000,1742
7266,เมืองเก่า,66000,1715
7267,เมืองเก่า,24120,1537
7268,เมืองเพีย,40110,1244
7269,เมืองเพีย,41250,1002
7270,เมืองเล็น,50210,1285
7271,เมืองเสือ,44110,1770
7272,เมืองใหม่,39180,1698
7273,เมืองใหม่,24120,1428
7274,เวียงห้าว,57120,891
7275,เสริมกลาง,52210,1491
7276,เสริมซ้าย,52210,1491
7277,เสาชิงช้า,10200,1091
7278,เหนือคลอง,81130,1588
7279,เหมืองง่า,51000,1664
7280,เหมืองจี้,51000,1664
7281,เหล่ากลาง,46130,1183
7282,เหล่ากวาง,33250,1157
7283,เหล่ากอหก,42170,1055
7284,เหล่าน้อย,45120,1332
7285,เหล่าพรวน,37000,1798
7286,เหล่าหลวง,45150,1649
7287,เหล่าอ้อย,46210,1102
7288,เหล่าใหญ่,46110,1676
7289,เอือดใหญ่,34250,1730
7290,แก่งดินสอ,25220,909
7291,แก้งเหนือ,34170,1138
7292,แม่กระบุง,71220,1633
7293,แม่นางขาว,82150,1365
7294,แม่นาเติง,58130,887
7295,แม่นาเรือ,56000,1658
7296,แม่น้ำคู้,21140,1247
7297,แม่ยางตาล,54140,1429
7298,แม่ยางฮ่อ,54140,1429
7299,แม่ละมุ้ง,63170,1315
7300,แม่ลาน้อย,58120,1589
7301,แม่ลาหลวง,58120,1589
7302,แม่วะหลวง,63150,1518
7303,แม่สลองใน,57110,1669
7304,แม่สามแลบ,58110,984
7305,แม่เจดีย์,57170,1745
7306,แสลงพันธ์,32000,1760
7307,แหลมโพธิ์,94150,1262
7308,โคกกกม่วง,45110,1163
7309,โคกกระชาย,30250,1009
7310,โคกมะม่วง,31220,913
7311,โคกหินแฮ่,48170,1329
7312,โคกแสมสาร,15250,1496
7313,โคกโคเฒ่า,72000,1797
7314,โคกไม้ลาย,25000,1796
7315,โจดหนองแก,40120,883
7316,โนนกาเล็น,34360,989
7317,โนนชัยศรี,45110,1163
7318,โนนดินแดง,31260,1591
7319,โนนประดู่,30430,922
7320,โนนป่าซาง,42240,962
7321,โนนสวรรค์,34280,1385
7322,โนนสวรรค์,45190,1533
7323,โนนสุวรรณ,31110,1592
7324,โป่งตาลอง,30130,1249
7325,โป่งเปือย,38000,1713
7326,โพธิไพศาล,47210,1506
7327,โพธิ์กลาง,30000,1795
7328,โพธิ์วงศ์,33150,1008
7329,โพธิ์ใหญ่,45140,1090
7330,โพธิ์ใหญ่,34190,1631
7331,โพนสวรรค์,48190,1594
7332,โพนางดำตก,17150,1115
7333,โพรงอากาศ,24000,1747
7334,โพไร่หวาน,76000,1763
7335,โสกนกเต็น,40120,883
7336,โสกปลาดุก,36250,1731
7337,โสมเยี่ยม,41210,1059
7338,ในวงเหนือ,85130,1103
7339,ใหม่พัฒนา,52130,1137
7340,ไตรตรึงษ์,62000,1774
7341,ไทยชนะศึก,64150,1685
7342,ไทรเดี่ยว,27260,1178
7343,ไทรโรงโขน,66110,1375
7344,ไผ่กองดิน,72150,1524
7345,ไผ่หูช้าง,73130,1069
7346,ไร่สะท้อน,76150,1239
7347,กระทุ่มราย,10530,1296
7348,กระทุ่มราย,30180,1077
7349,กระทุ่มล้ม,73110,1287
7350,กระบี่น้อย,81000,1707
7351,กระบี่ใหญ่,81000,1707
7352,กล้วยกว้าง,33210,1645
7353,กอตอตือร๊ะ,95140,979
7354,กันทรารมย์,31160,1000
7355,กันทรารมย์,33140,1175
7356,กายูบอเกาะ,95140,979
7357,กาเยาะมาตี,96170,1071
7358,กุดขอนแก่น,40150,1259
7359,กุดนกเปล้า,18000,1740
7360,กุดปลาค้าว,46160,994
7361,กุดสะเทียน,39180,1698
7362,กุดเพียขอม,40180,903
7363,กู่กาสิงห์,45150,1649
7364,ก้านเหลือง,33120,1732
7365,ก้านเหลือง,31110,1050
7366,ก้านเหลือง,40230,1344
7367,ก้านเหลือง,48130,912
7368,ขั้นไดใหญ่,35000,1660
7369,ขามสมบูรณ์,30260,881
7370,ขามสะแกแสง,30290,1601
7371,ขุนตัดหวาย,90130,901
7372,ขุนพิทักษ์,70130,1680
7373,คลองกระจัง,67170,1112
7374,คลองกระบือ,80140,1250
7375,คลองกระแชง,76000,1763
7376,คลองชะอุ่น,84250,889
7377,คลองชักพระ,10170,1374
7378,คลองชีล้อม,92110,1001
7379,คลองตะเกรา,24160,1606
7380,คลองต้นไทร,10600,1177
7381,คลองน้ำไหล,62180,1176
7382,คลองประเวศ,24140,1532
7383,คลองมหานาค,10100,1805
7384,คลองมะพลับ,64180,1111
7385,คลองสระบัว,13000,1788
7386,คลองสวนพลู,13000,1788
7387,คลองสิบสอง,10530,1296
7388,คลองหินปูน,27210,1629
7389,คลองเขื่อน,24000,1602
7390,คลองแม่ลาย,62000,1774
7391,ควนมะพร้าว,93000,1714
7392,คอลอตันหยง,94170,1297
7393,คำน้ำสร้าง,35140,1003
7394,คีรีราษฎร์,63160,964
7395,คุยบ้านโอง,62110,1690
7396,คุ้งกระถิน,70000,1739
7397,คูหาสวรรค์,10160,1543
7398,คูหาสวรรค์,93000,1714
7399,ค่ายบกหวาน,43000,1743
7400,จรเข้เผือก,71260,1768
7401,จันจว้าใต้,57110,1144
7402,จันทร์เพ็ญ,47260,1325
7403,ชอนสมบูรณ์,15170,1458
7404,ชัยนารายณ์,15130,1367
7405,ชาติตระการ,65170,1603
7406,ช่องสามหมอ,36150,1492
7407,ช่องสามหมอ,36140,1509
7408,ช่องสาริกา,15140,1542
7409,ซับตะเคียน,15130,1367
7410,ซับสมบูรณ์,15130,1107
7411,ซับสมบูรณ์,67130,1695
7412,ซับสมบูรณ์,40160,1720
7413,ดงกระทงยาม,25140,1632
7414,ดงขี้เหล็ก,25000,1796
7415,ดงมูลเหล็ก,67000,1783
7416,ดงเมืองแอม,40280,1653
7417,ดอนขุนห้วย,76120,904
7418,ดอนนางหงส์,48110,1209
7419,ดอนมะสังข์,72000,1797
7420,ดอนมะเกลือ,71170,1136
7421,ดอนยาวใหญ่,30360,1160
7422,ดอนสมบูรณ์,46120,1263
7423,ดอนหญ้านาง,38180,1254
7424,ดอนหญ้านาง,13140,914
7425,ด่านม่วงคำ,47280,1746
7426,ด่านศรีสุข,43130,1501
7427,ด่านเกวียน,30190,1156
7428,ตลาดบางเขน,10210,1309
7429,ตลาดเกรียบ,13160,1388
7430,ตะกุกเหนือ,84180,1276
7431,ตะเคียนทอง,22210,1652
7432,ตะเคียนทอง,84160,1600
7433,ตะเคียนราม,33140,1256
7434,ตะโละแมะนา,94140,1605
7435,ตะโล๊ะหะลอ,95140,979
7436,ตันหยงดาลอ,94150,1262
7437,ตันหยงลิมอ,96130,976
7438,ตำหนักธรรม,54170,1705
7439,ต้นมะพร้าว,76000,1763
7440,ถ้ำทองหลาง,82180,1034
7441,ทรายกองดิน,10510,1508
7442,ทะเลทรัพย์,86160,960
7443,ทะเลวังวัด,15230,1205
7444,ทับตีเหล็ก,72000,1797
7445,ทาทุ่งหลวง,51140,997
7446,ทุ่งกระบือ,92140,1546
7447,ทุ่งกระบ่ำ,71210,1330
7448,ทุ่งจังหัน,31110,1592
7449,ทุ่งนางโอก,35000,1660
7450,ทุ่งบุหลัง,91120,1379
7451,ทุ่งมหาเมฆ,10120,920
7452,ทุ่งรวงทอง,50360,1148
7453,ทุ่งรวงทอง,56150,885
7454,ทุ่งลุยลาย,36180,1011
7455,ทุ่งวัดดอน,10120,920
7456,ทุ่งศรีทอง,55110,1331
7457,ทุ่งแสงทอง,31110,1050
7458,ทุ่งไทรทอง,81120,982
7459,ท่าตะเกียบ,24160,1606
7460,ท่าทองหลาง,24110,1222
7461,ท่าทองใหม่,84160,1600
7462,ท่าน้ำอ้อย,60130,1538
7463,ท่ามะเดื่อ,93140,1228
7464,ท่ามะเฟือง,53120,967
7465,ท่าวาสุกรี,13000,1788
7466,ท่าเทววงษ์,20120,1570
7467,ท่าแร้งออก,76100,1406
7468,ท่าโรงช้าง,84130,1097
7469,ท้ายเหมือง,82120,1607
7470,ธงชัยเหนือ,30150,1411
7471,นครป่าหมาก,65110,1611
7472,นาข้าวเสีย,92170,955
7473,นางตะเคียน,75000,1802
7474,นาจอมเทียน,20180,1120
7475,นาหนองทุ่ม,40130,942
7476,นาหนองทุ่ม,36150,1492
7477,นาหมื่นศรี,92170,955
7478,นาเชิงคีรี,64160,1181
7479,นาโต๊ะหมิง,92000,1579
7480,นาโยงเหนือ,92170,955
7481,นิคมน้ำอูน,47270,1608
7482,น้ำจืดน้อย,85110,1170
7483,น้ำบ่อหลวง,50120,1560
7484,น้ำเกลี้ยง,33130,1609
7485,บางกระทุ่ม,65110,1611
7486,บางกระสั้น,13160,1388
7487,บางกระเจ็ด,24110,1222
7488,บางกระเจ้า,74000,1778
7489,บางขันหมาก,13240,1717
7490,บางขุนนนท์,10700,1612
7491,บางขุนพรหม,10200,1091
7492,บางคูเวียง,11130,1218
7493,บางจะเกร็ง,75000,1802
7494,บางตะเคียน,71170,1635
7495,บางตีนเป็ด,24000,1794
7496,บางน้ำผึ้ง,10130,1541
7497,บางพระหลวง,60000,1775
7498,บางพลีน้อย,10550,1065
7499,บางพลีใหญ่,10540,1066
7500,บางมะพร้าว,86110,1310
7501,บางมะเดื่อ,84130,1097
7502,บางยี่รงค์,75120,1221
7503,บางยี่เรือ,10600,1046
7504,บางรักน้อย,11000,1737
7505,บางรักใหญ่,11110,1523
7506,บางลูกเสือ,26120,1471
7507,บางสมบูรณ์,26120,1471
7508,บางสระเก้า,22120,1590
7509,บางหลวงโดด,13250,1064
7510,บางหัวเสือ,10130,1541
7511,บางเจ้าฉ่า,14120,1502
7512,บางแก้วฟ้า,73120,1519
7513,บางแคเหนือ,10160,958
7514,บาเระเหนือ,96170,1071
7515,บึงคำพร้อย,12130,1269
7516,บึงทองหลาง,12130,1269
7517,บึงนาเรียง,46170,1468
7518,บึงสามัคคี,62210,1614
7519,บ่อกวางทอง,20270,1072
7520,บ่อน้ำร้อน,92110,1001
7521,บ้านกระแชง,12000,1755
7522,บ้านควนมุด,80130,1366
7523,บ้านจันทน์,41190,1234
7524,บ้านจันทร์,58130,1722
7525,บ้านน้ำบ่อ,94130,1248
7526,บ้านปรางค์,30260,881
7527,บ้านราษฎร์,30330,1333
7528,บ้านสหกรณ์,50130,1151
7529,บ้านหินโงม,41260,1448
7530,บ้านเชี่ยน,17130,991
7531,บ้านเลื่อม,41000,1761
7532,บ้านเสี้ยว,53160,1098
7533,บ้านเอื้อง,48150,1556
7534,บ้านเอื้อม,52000,1663
7535,ประจันตคาม,25130,1616
7536,ประชาพัฒนา,44120,1438
7537,ปลายโพงพาง,75110,1135
7538,ปากข้าวสาร,18000,1740
7539,ปากน้ำปราณ,77120,1409
7540,ปาล์มพัฒนา,91130,973
7541,ป่ากุมเกาะ,64110,1449
7542,ป่าแลวหลวง,55210,1452
7543,ผาช้างน้อย,56140,882
7544,พรหมมาสตร์,13240,1717
7545,พระพุทธบาท,18120,1619
7546,พระพุทธบาท,55160,1572
7547,พระพุทธบาท,43130,1729
7548,พระอาจารย์,26120,1471
7549,พลวงสองนาง,61150,1701
7550,พลับพลาไชย,71170,1136
7551,พิมายเหนือ,33170,1535
7552,ภูแล่นช้าง,46160,908
7553,มหาพราหมณ์,13250,1064
7554,มหาพฤฒาราม,10500,1067
7555,มหาสวัสดิ์,11130,1218
7556,มหาสวัสดิ์,73170,1421
7557,มะกอกเหนือ,93110,1180
7558,มะขามเตี้ย,84000,1806
7559,มะรือโบออก,96130,1655
7560,มาบตะโกเอน,30250,1009
7561,มาบปลาเค้า,76130,1043
7562,ม่วงสามสิบ,34140,1622
7563,ยางชุมน้อย,33190,1623
7564,ยางชุมใหญ่,33190,1623
7565,ยางท่าแจ้ง,44140,1672
7566,ยางสีสุราช,44210,1624
7567,ราตาปันยัง,94150,1262
7568,ราษฎรพัฒนา,14160,1124
7569,ราษฎร์นิยม,11150,1351
7570,รือเสาะออก,96150,1268
7571,ร้องวัวแดง,50130,1451
7572,ลาดตะเคียน,25110,1674
7573,ลาดน้ำเค็ม,13120,1088
7574,ลาดบัวหลวง,13230,1625
7575,ลำต้อยติ่ง,10530,1296
7576,ลำห้วยหลัว,46150,1114
7577,ลุโบะบือซา,96180,975
7578,วชิรพยาบาล,10300,944
7579,วังงิ้วใต้,66210,1190
7580,วังตะเคียน,25110,1674
7581,วังตะเคียน,24000,1794
7582,วังตะเคียน,23130,1320
7583,วังตะเคียน,17120,1563
7584,วังทรายพูน,66180,1627
7585,วังทองหลาง,10310,1628
7586,วังท่าช้าง,25110,1674
7587,วังน้ำเย็น,27210,1629
7588,วังน้ำเย็น,72150,1524
7589,วังน้ำเย็น,14150,1154
7590,วังปลาป้อม,39170,954
7591,วังสมบูรณ์,27250,1630
7592,วังสามัคคี,45110,1163
7593,วังโรงใหญ่,30140,1127
7594,วัดกัลยาณ์,10600,1046
7595,วัดราชบพิธ,10200,1091
7596,วารินชำราบ,34190,1631
7597,วิสัยเหนือ,86000,1657
7598,ศรีคีรีมาศ,64160,1181
7599,ศรีมหาโพธิ,25140,1632
7600,สนามจันทร์,24140,1532
7601,สนามจันทร์,73000,1711
7602,สระกะเทียม,73000,1711
7603,สระตะเคียน,30330,1333
7604,สร้อยพร้าว,41130,1302
7605,สวนจิตรลดา,10300,944
7606,สวนพริกไทย,12000,1755
7607,สหกรณ์นิคม,71180,1516
7608,สองพี่น้อง,22120,1207
7609,สองพี่น้อง,76170,1667
7610,สองพี่น้อง,86140,1045
7611,สองพี่น้อง,71170,1635
7612,สันดอนแก้ว,52150,996
7613,สันทรายงาม,57160,926
7614,สันป่าม่วง,56000,1658
7615,สันผักหวาน,50230,992
7616,สันผีเสื้อ,50000,1782
7617,สันพระเนตร,50210,1285
7618,สามพี่น้อง,22160,1668
7619,สามร้อยยอด,77120,1637
7620,สาวร้องไห้,14110,1696
7621,สำโรงเหนือ,10270,1801
7622,สิบเอ็ดศอก,24140,1532
7623,สี่เหลี่ยม,31140,1534
7624,สุขสวัสดิ์,33180,1167
7625,สุขไพบูลย์,30330,1333
7626,สุวรรณคูหา,39270,1638
7627,หนองกระเจา,60120,1023
7628,หนองกระโดน,60000,1775
7629,หนองกลางดง,61120,1035
7630,หนองกลางนา,70000,1739
7631,หนองกะท้าว,65120,1047
7632,หนองกินเพล,34190,1631
7633,หนองกุงศรี,46220,1640
7634,หนองกุงศรี,41240,1499
7635,หนองควายโซ,18170,1305
7636,หนองคอนไทย,36110,1257
7637,หนองคันทรง,23000,1580
7638,หนองชัยศรี,31240,1459
7639,หนองซ้ำซาก,20170,1236
7640,หนองดินแดง,73000,1711
7641,หนองตะครอง,31170,1547
7642,หนองตาแต้ม,77120,1409
7643,หนองทันน้ำ,34270,1677
7644,หนองทัพไทย,45140,1090
7645,หนองนกแก้ว,71210,1330
7646,หนองนางนวล,61110,1298
7647,หนองน้ำส้ม,13000,993
7648,หนองน้ำแดง,30130,1249
7649,หนองบอนแดง,20170,1236
7650,หนองบัวทอง,32130,1426
7651,หนองบัวบาน,36130,1185
7652,หนองบัวบาน,32130,1426
7653,หนองบัวบาน,41220,1564
7654,หนองบัวสิม,47250,1364
7655,หนองบัวแดง,36210,1641
7656,หนองบัวโคก,31130,1550
7657,หนองบัวโคก,36130,1185
7658,หนองบัวใต้,63000,1483
7659,หนองบัวใต้,39180,1698
7660,หนองบุนนาก,30410,1642
7661,หนองประดู่,71210,1330
7662,หนองปลาปาก,43130,1729
7663,หนองปลาหมอ,18140,1130
7664,หนองปลาหมอ,40110,1348
7665,หนองปลาหมอ,70110,1407
7666,หนองปลาไหล,76140,1319
7667,หนองปลาไหล,71220,1457
7668,หนองปลาไหล,20150,1390
7669,หนองปลาไหล,66180,1627
7670,หนองปลาไหล,18000,1740
7671,หนองปากโลง,73000,1711
7672,หนองป่าก่อ,57110,1191
7673,หนองผักนาก,72130,1122
7674,หนองพังค่า,61000,1781
7675,หนองมะเขือ,40120,883
7676,หนองสระปลา,41130,1302
7677,หนองสวรรค์,39000,1803
7678,หนองสามวัง,12170,1461
7679,หนองสูงใต้,49160,1301
7680,หนองหญ้าไซ,72240,1643
7681,หนองหญ้าไซ,41280,1553
7682,หนองหัวฟาน,30290,1601
7683,หนองหัววัว,62110,1690
7684,หนองหัวแรต,30410,1642
7685,หนองอิเฒ่า,46120,1263
7686,หนองอีบุตร,46240,1467
7687,หนองเอี่ยน,49110,1012
7688,หนองแม่แตง,62150,1165
7689,หนองแม่ไก่,14120,1502
7690,หนองแวงควง,45000,1557
7691,หนองแวงใต้,47120,1554
7692,หนองโพนงาม,36120,1733
7693,หนองไข่น้ำ,18140,1130
7694,หนองไข่น้ำ,30000,1795
7695,หนองไผ่แบน,61000,1781
7696,หนองไม้กอง,62150,1165
7697,หนองไม้งาม,31180,1397
7698,หนองไม้ซุง,13000,993
7699,หนองไม้แดง,20000,1709
7700,หนองไม้ไผ่,30410,1642
7701,หน้าประดู่,20160,1096
7702,หน้าพระลาน,30000,1791
7703,หวายเหนียว,70190,1201
7704,หางน้ำสาคร,17110,1261
7705,หาดคัมภีร์,42150,961
7706,หาดทรายขาว,42110,1478
7707,หาดนางแก้ว,25110,1674
7708,หาดส้มแป้น,85000,1661
7709,หินเหล็กไฟ,31190,1182
7710,หินเหล็กไฟ,77110,1131
7711,ห้วงน้ำขาว,23000,1580
7712,ห้วยกระทิง,95000,1354
7713,ห้วยกระเจา,71170,1644
7714,ห้วยขุนราม,15140,1542
7715,ห้วยจันทร์,33150,1008
7716,ห้วยตึ๊กชู,33140,1256
7717,ห้วยทับทัน,33210,1645
7718,ห้วยทับมอญ,21110,1474
7719,ห้วยน้ำขาว,81120,1358
7720,ห้วยน้ำหอม,60150,1104
7721,ห้วยบ่อซืน,42150,961
7722,ห้วยยางขาม,56150,885
7723,ห้วยยางโทน,70140,1082
7724,ห้วยสามพาด,41110,1787
7725,ห้วยหินลาด,45130,1639
7726,อนุสาวรีย์,10220,1068
7727,อรัญประเทศ,27120,1646
7728,อินทประมูล,14120,1502
7729,อินทร์บุรี,16110,1648
7730,อินทร์แปลง,47120,1554
7731,อุดมทรัพย์,30150,1694
7732,อ่าวลึกใต้,81110,1316
7733,เกษตรพัฒนา,74120,1405
7734,เกษตรวิสัย,45150,1649
7735,เกษมทรัพย์,30150,1411
7736,เกาะจันทร์,20240,1650
7737,เกาะปันหยี,82000,1659
7738,เกาะพระทอง,82150,1365
7739,เกาะศาลพระ,70170,1275
7740,เกาะสะท้อน,96110,945
7741,เก้าเลี้ยว,60230,1651
7742,เขากวางทอง,61110,1298
7743,เขานิพันธ์,84190,1489
7744,เขานิเวศน์,85000,1661
7745,เขาบางแกรก,61110,1298
7746,เขารูปช้าง,90000,1665
7747,เขาสวนกวาง,40280,1653
7748,เขาหัวควาย,84130,1097
7749,เขาหินซ้อน,24120,1537
7750,เขาเจ็ดลูก,66150,1196
7751,เขาไม้แก้ว,25110,1674
7752,เขาไม้แก้ว,20150,1390
7753,เขาไม้แก้ว,92000,990
7754,เจดีย์หลวง,57180,1340
7755,เจริญศิลป์,47290,1654
7756,เจริญเมือง,57120,891
7757,เจ็ดเสมียน,70120,1349
7758,เชียงเครือ,46000,1773
7759,เชียงเครือ,47000,1718
7760,เชื้อเพลิง,32140,1079
7761,เด่นราษฎร์,45140,1129
7762,เนินมะปราง,65190,1656
7763,เมืองบางยม,64110,1449
7764,เมืองศรีไค,34190,1631
7765,เมืองเกษตร,30290,1601
7766,เมืองเหนือ,33000,1759
7767,เมืองโพธิ์,31000,1314
7768,เย้ยปราสาท,31210,1295
7769,เลยวังไสย์,42230,1099
7770,เวินพระบาท,48120,1383
7771,เวียงกาหลง,57170,1745
7772,เวียงพางคำ,57130,1150
7773,เวียงสะอาด,44110,1770
7774,เวียงเหนือ,57210,1488
7775,เวียงเหนือ,33110,1597
7776,เวียงเหนือ,52000,1663
7777,เวียงเหนือ,58130,887
7778,เสนางคนิคม,37290,1666
7779,เสม็ดเหนือ,24110,1222
7780,เสื่องข้าว,33240,1443
7781,เหนือเมือง,45000,1758
7782,เหมืองหม้อ,54000,1585
7783,เหมืองแก้ว,50180,1145
7784,เหมืองใหม่,75110,1135
7785,เหล่าปอแดง,47000,1718
7786,เหล่าพัฒนา,48180,1053
7787,เหล่าไฮงาม,46110,1676
7788,แก่งกระจาน,76170,1667
7789,แก่งผักกูด,15230,1205
7790,แก่งหางแมว,22160,1668
7791,แก่งเสี้ยน,71000,1772
7792,แก่นมะกรูด,61140,1245
7793,แพรกษาใหม่,10280,1801
7794,แม่ข้าวต้ม,57000,1762
7795,แม่ฟ้าหลวง,57110,1669
7796,แม่ยวมน้อย,58140,1007
7797,แม่ยางร้อง,54140,1429
7798,แม่สลองนอก,57110,1669
7799,แม่สะเรียง,58110,1670
7800,แม่แฝกใหม่,50210,1285
7801,แหลมประดู่,24140,1532
7802,แหลมฟ้าผ่า,10290,1771
7803,โคกกะเทียม,13240,1717
7804,โคกขี้หนอน,20160,1096
7805,โคกตะเคียน,32210,1172
7806,โคกปี่ฆ้อง,27000,1741
7807,โคกมั่งงอย,36140,1509
7808,โคกสมบูรณ์,46130,1169
7809,โนนทองหลาง,30120,1217
7810,โนนสมบูรณ์,34160,1323
7811,โนนสมบูรณ์,30330,1333
7812,โนนสมบูรณ์,40110,1242
7813,โนนสมบูรณ์,40280,1653
7814,โนนสมบูรณ์,34280,1385
7815,โนนสมบูรณ์,38000,1713
7816,โนนแหลมทอง,46140,1558
7817,โพตลาดแก้ว,15150,1203
7818,โพธิ์พระยา,72000,1797
7819,โพธิ์รังนก,14120,1502
7820,โพธิ์เสด็จ,80000,1807
7821,โพนางดำออก,17150,1115
7822,โพประจักษ์,16140,1199
7823,โพรงจระเข้,92140,1546
7824,ไทยสามัคคี,30150,1694
7825,ไทยสามัคคี,31240,1459
7826,ไผ่ชะเลือด,25190,1442
7827,ไผ่ดำพัฒนา,14110,1696
7828,ไร่หลักทอง,20140,1417
7829,กกแก้วบูรพา,13190,1070
7830,กรอกสมบูรณ์,25140,1632
7831,กระทุ่มแพ้ว,25150,1530
7832,กระแสสินธุ์,90270,1675
7833,กะลุวอเหนือ,96000,1754
7834,กันตวจระมวล,32140,1079
7835,กำเนิดนพคุณ,77140,1391
7836,กุดเชียงหมี,35120,1487
7837,กุดเมืองฮาม,33190,1623
7838,คลองตะเคียน,13000,1788
7839,คลองทรายขาว,93000,935
7840,คลองท่อมใต้,81120,1358
7841,คลองนารายณ์,22000,1753
7842,คลองน้ำเค็ม,22120,1590
7843,คลองประสงค์,81000,1707
7844,คลองพระอุดม,12140,1693
7845,คลองพระอุดม,11120,1413
7846,คลองมะเดื่อ,74110,1596
7847,คลองสมบูรณ์,62120,1357
7848,คลองหอยโข่ง,90110,1678
7849,ควนหนองคว้า,80130,1366
7850,ควนหนองหงษ์,80180,941
7851,จรเข้สามพัน,71170,1136
7852,จอมหมอกแก้ว,57000,1147
7853,จิกสังข์ทอง,33160,1267
7854,ช่องไม้แก้ว,86220,1378
7855,ดงครั่งน้อย,45150,1649
7856,ดงครั่งใหญ่,45150,1649
7857,ดอนโพธิ์ทอง,72000,1797
7858,ดำเนินสะดวก,70130,1680
7859,ด่านทับตะโก,70150,1017
7860,ด่านแม่แฉลบ,71220,1633
7861,ตะโละกาโปร์,94150,1262
7862,ตะโละไกรทอง,94220,1352
